Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value,Sources
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,2/20/17,2/20/17,0.145412147,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,2/21/17,2/21/17,0.148393306,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,2/22/17,2/22/17,0.145246541,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,2/23/17,2/23/17,0.188970773,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,2/24/17,2/24/17,0.187919556,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,2/25/17,2/25/17,0.154359549,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,2/26/17,2/26/17,0.171907199,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,2/27/17,2/27/17,0.1720119,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,2/28/17,2/28/17,0.14418812,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/1/17,3/1/17,0.14418812,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/2/17,3/2/17,0.114022564,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/3/17,3/3/17,0.114105857,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/4/17,3/4/17,0.114400123,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/5/17,3/5/17,0.123760457,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/6/17,3/6/17,0.125070242,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/7/17,3/7/17,0.11213231,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/8/17,3/8/17,0.133391869,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/9/17,3/9/17,0.132520139,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/10/17,3/10/17,0.104300722,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/11/17,3/11/17,0.106512523,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/12/17,3/12/17,0.098517665,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/13/17,3/13/17,0.080348706,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/14/17,3/14/17,0.080348706,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/15/17,3/15/17,0.061323559,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/16/17,3/16/17,0.070356523,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/17/17,3/17/17,0.07047416,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/18/17,3/18/17,0.061981914,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/19/17,3/19/17,0.061981914,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/20/17,3/20/17,0.055608803,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/21/17,3/21/17,0.069319438,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/22/17,3/22/17,0.068635227,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/23/17,3/23/17,0.057727192,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/24/17,3/24/17,0.058290318,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/25/17,3/25/17,0.056460986,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/26/17,3/26/17,0.067414149,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/27/17,3/27/17,0.066502637,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/28/17,3/28/17,0.048779978,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/29/17,3/29/17,0.05190416,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/30/17,3/30/17,0.051669528,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,3/31/17,3/31/17,0.05653534,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/1/17,4/1/17,0.05653534,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/2/17,4/2/17,0.044653825,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/3/17,4/3/17,0.052913813,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/4/17,4/4/17,0.052268506,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/5/17,4/5/17,0.04703761,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/6/17,4/6/17,0.04702744,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/7/17,4/7/17,0.054301352,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/8/17,4/8/17,0.088448128,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/9/17,4/9/17,0.089056548,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/10/17,4/10/17,0.075036867,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/11/17,4/11/17,0.081670382,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/12/17,4/12/17,0.073552592,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/13/17,4/13/17,0.085211556,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/14/17,4/14/17,0.085211556,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/15/17,4/15/17,0.111087568,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/16/17,4/16/17,0.119958505,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/17/17,4/17/17,0.107395099,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/18/17,4/18/17,0.086832772,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/19/17,4/19/17,0.086528088,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/20/17,4/20/17,0.051551975,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/21/17,4/21/17,null,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/22/17,4/22/17,0.055699788,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/23/17,4/23/17,0.082753061,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/24/17,4/24/17,0.082753061,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/25/17,4/25/17,0.101319371,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/26/17,4/26/17,0.127895277,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/27/17,4/27/17,0.124574933,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/28/17,4/28/17,0.070724527,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/29/17,4/29/17,0.070724527,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,4/30/17,4/30/17,0.058973088,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/1/17,5/1/17,0.062100001,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/2/17,5/2/17,0.061308433,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/3/17,5/3/17,0.047635677,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/4/17,5/4/17,0.048886538,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/5/17,5/5/17,0.04545861,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/6/17,5/6/17,0.051538841,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/7/17,5/7/17,0.051181754,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/8/17,5/8/17,0.039488626,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/9/17,5/9/17,0.045557259,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/10/17,5/10/17,0.046649475,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/11/17,5/11/17,0.071611779,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/12/17,5/12/17,0.048874561,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/13/17,5/13/17,0.040066365,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/14/17,5/14/17,0.050161837,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/15/17,5/15/17,0.050134228,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/16/17,5/16/17,0.038310131,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/17/17,5/17/17,0.047134861,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/18/17,5/18/17,0.037538996,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/19/17,5/19/17,0.0452765,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/20/17,5/20/17,0.04491185,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/21/17,5/21/17,0.056661695,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/22/17,5/22/17,0.037322612,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/23/17,5/23/17,0.036106838,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/24/17,5/24/17,0.066335376,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/25/17,5/25/17,0.043668215,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/26/17,5/26/17,0.035120644,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/27/17,5/27/17,0.04026561,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/28/17,5/28/17,0.039991181,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/29/17,5/29/17,0.041142027,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/30/17,5/30/17,0.041103253,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,5/31/17,5/31/17,0.058199202,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/1/17,6/1/17,0.040214209,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/2/17,6/2/17,0.039074371,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/3/17,6/3/17,0.030290961,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/4/17,6/4/17,0.047300208,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/5/17,6/5/17,0.031990006,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/6/17,6/6/17,0.064848955,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/7/17,6/7/17,0.056812463,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/8/17,6/8/17,0.034800378,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/9/17,6/9/17,0.035346194,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/10/17,6/10/17,0.032586403,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/11/17,6/11/17,0.062431496,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/12/17,6/12/17,0.040343888,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/13/17,6/13/17,0.030184068,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/14/17,6/14/17,0.03284322,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/15/17,6/15/17,0.03265947,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/16/17,6/16/17,0.037052832,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/17/17,6/17/17,0.037038443,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/18/17,6/18/17,0.031374122,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/19/17,6/19/17,0.037599558,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/20/17,6/20/17,0.037543632,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/21/17,6/21/17,0.029444569,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/22/17,6/22/17,0.02948071,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/23/17,6/23/17,0.058210267,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/24/17,6/24/17,0.033619218,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/25/17,6/25/17,0.03322105,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/26/17,6/26/17,0.05923467,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/27/17,6/27/17,0.031475439,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/28/17,6/28/17,0.029649565,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/29/17,6/29/17,0.03657152,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,6/30/17,6/30/17,0.0360222,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/1/17,7/1/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/2/17,7/2/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/3/17,7/3/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/4/17,7/4/17,0.040075242,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/5/17,7/5/17,0.040010301,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/6/17,7/6/17,0.02812069,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/7/17,7/7/17,0.052690303,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/8/17,7/8/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/9/17,7/9/17,0.074766521,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/10/17,7/10/17,0.052690303,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/11/17,7/11/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/12/17,7/12/17,0.068671378,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/13/17,7/13/17,0.069654528,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/14/17,7/14/17,0.068888868,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/15/17,7/15/17,0.057214176,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/16/17,7/16/17,0.029471292,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/17/17,7/17/17,0.067319665,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/18/17,7/18/17,0.034393325,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/19/17,7/19/17,0.025805173,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/20/17,7/20/17,0.053260321,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/21/17,7/21/17,0.067971936,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/22/17,7/22/17,0.068015005,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/23/17,7/23/17,0.055724401,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/24/17,7/24/17,0.058348424,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/25/17,7/25/17,0.056072194,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/26/17,7/26/17,0.06919692,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/27/17,7/27/17,0.069144645,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/28/17,7/28/17,0.052731067,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/29/17,7/29/17,0.056425896,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/30/17,7/30/17,0.05624801,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,7/31/17,7/31/17,0.059459519,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/1/17,8/1/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/2/17,8/2/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/3/17,8/3/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/4/17,8/4/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/5/17,8/5/17,0.052800774,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/6/17,8/6/17,0.051162468,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/7/17,8/7/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/8/17,8/8/17,0.067593902,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/9/17,8/9/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/10/17,8/10/17,0.028734249,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/11/17,8/11/17,0.051061186,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/12/17,8/12/17,0.049692716,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/13/17,8/13/17,0.065939703,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/14/17,8/14/17,0.065784828,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/15/17,8/15/17,0.047121795,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/16/17,8/16/17,0.053497901,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/17/17,8/17/17,0.053331467,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/18/17,8/18/17,0.047103882,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/19/17,8/19/17,0.045259522,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/20/17,8/20/17,0.04022954,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/21/17,8/21/17,0.056540338,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/22/17,8/22/17,0.056540338,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/23/17,8/23/17,0.050807455,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/24/17,8/24/17,0.04676453,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/25/17,8/25/17,0.043774638,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/26/17,8/26/17,0.059927193,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/27/17,8/27/17,0.059927193,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/28/17,8/28/17,0.046650116,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/29/17,8/29/17,0.048445308,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/30/17,8/30/17,0.047091097,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,8/31/17,8/31/17,0.063431732,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,9/1/17,9/1/17,0.063467258,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,9/2/17,9/2/17,0.046937073,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,9/3/17,9/3/17,0.052230027,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,9/4/17,9/4/17,0.05223714,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,9/5/17,9/5/17,0.060840218,"SMOS,Gro Intelligence"
Soil Moisture,Soil moisture,Botswana,,cubic meters per cubic meters,daily,9/6/17,9/6/17,0.06010373,"SMOS,Gro Intelligence"
